Time;Symbol;CurrentPrice;M15MA7;M15MA13;M15MA26;M15MA52;M15MA104;M15MA208;M15BOLL132U;M15BOLL132L;M15KDJ853M;M15KDJ853S;M15RSI14;M15MA180;M15MA360;M15MA540;H1MA7;H1MA13;H1MA26;H1MA52;H1MA104;H1MA208;H1BOLL132U;H1BOLL132L;H1KDJ853M;H1KDJ853S;H1RSI14;H1MA180;H1MA360;H1MA540;
2015.02.20 15:48:29;EURUSD;1.13058;1.1304;1.13141;1.13237;1.13434;1.13569;1.13746;1.13473;1.12758;30;26;40;1.13754;1.13787;1.13872;1.13264;1.13441;1.13574;1.13739;1.13811;1.13657;1.13887;1.12762;27;33;25;1.13734;1.13699;1.13658;
2015.02.20 15:48:36;EURUSD;1.13061;1.1304;1.13141;1.13237;1.13434;1.13569;1.13746;1.13473;1.12758;30;26;40;1.13754;1.13787;1.13872;1.13264;1.13441;1.13574;1.13739;1.13811;1.13657;1.13887;1.12762;27;33;25;1.13734;1.13699;1.13658;
2015.02.20 15:49:38;EURUSD;1.13063;1.13041;1.13141;1.13237;1.13434;1.13569;1.13746;1.13473;1.12758;30;26;40;1.13754;1.13787;1.13872;1.13265;1.13442;1.13574;1.1374;1.13811;1.13657;1.13887;1.12762;27;33;25;1.13734;1.13699;1.13658;
2015.02.20 15:50:03;EURUSD;1.13063;1.13041;1.13141;1.13237;1.13434;1.13569;1.13746;1.13473;1.12758;30;26;40;1.13754;1.13787;1.13872;1.13265;1.13442;1.13574;1.1374;1.13811;1.13657;1.13887;1.12762;27;33;25;1.13734;1.13699;1.13658;
2015.02.20 15:50:05;EURUSD;1.13057;1.1304;1.1314;1.13237;1.13434;1.13569;1.13746;1.13473;1.12758;30;26;40;1.13754;1.13787;1.13872;1.13264;1.13441;1.13574;1.13739;1.13811;1.13657;1.13887;1.12762;27;33;25;1.13734;1.13699;1.13658;
2015.02.20 15:50:05;EURUSD;1.13057;1.1304;1.1314;1.13237;1.13434;1.13569;1.13746;1.13473;1.12758;30;26;40;1.13754;1.13787;1.13872;1.13264;1.13441;1.13574;1.13739;1.13811;1.13657;1.13887;1.12762;27;33;25;1.13734;1.13699;1.13658;
2015.02.20 19:53:10;EURUSD;1.14018;1.13718;1.13548;1.13305;1.13364;1.13518;1.13721;1.14279;1.12805;63;79;71;1.13735;1.13787;1.13855;1.13395;1.13421;1.13547;1.13725;1.13789;1.13663;1.14125;1.12648;89;54;63;1.13743;1.13707;1.13643;
2015.02.20 19:53:40;EURUSD;1.13996;1.13715;1.13546;1.13304;1.13364;1.13517;1.13721;1.14279;1.12805;62;79;71;1.13734;1.13786;1.13855;1.13392;1.13419;1.13546;1.13725;1.13789;1.13663;1.14125;1.12648;89;54;62;1.13743;1.13707;1.13643;
2015.02.20 19:54:10;EURUSD;1.13981;1.13713;1.13545;1.13304;1.13364;1.13517;1.13721;1.14279;1.12805;61;79;70;1.13734;1.13786;1.13855;1.1339;1.13418;1.13546;1.13724;1.13789;1.13663;1.14125;1.12648;88;54;62;1.13743;1.13707;1.13643;
2015.02.20 19:54:40;EURUSD;1.1397;1.13711;1.13544;1.13303;1.13364;1.13517;1.1372;1.14279;1.12805;61;79;70;1.13734;1.13786;1.13855;1.13389;1.13417;1.13545;1.13724;1.13789;1.13663;1.14125;1.12648;88;54;62;1.13743;1.13707;1.13643;
2015.02.20 19:55:10;EURUSD;1.1402;1.13718;1.13548;1.13305;1.13364;1.13518;1.13721;1.14279;1.12805;63;79;71;1.13735;1.13787;1.13855;1.13396;1.13421;1.13547;1.13725;1.13789;1.13663;1.14125;1.12648;89;54;63;1.13743;1.13707;1.13643;
2015.02.20 19:55:40;EURUSD;1.13967;1.13711;1.13544;1.13303;1.13363;1.13517;1.1372;1.14279;1.12805;61;79;70;1.13734;1.13786;1.13855;1.13388;1.13417;1.13545;1.13724;1.13789;1.13663;1.14125;1.12648;88;54;62;1.13743;1.13707;1.13643;
2015.02.20 19:56:10;EURUSD;1.13985;1.13714;1.13545;1.13304;1.13364;1.13517;1.13721;1.14279;1.12805;61;79;70;1.13734;1.13786;1.13855;1.13391;1.13418;1.13546;1.13724;1.13789;1.13663;1.14125;1.12648;88;54;62;1.13743;1.13707;1.13643;
2015.02.20 19:56:40;EURUSD;1.13982;1.13713;1.13545;1.13304;1.13364;1.13517;1.13721;1.14279;1.12805;61;79;70;1.13734;1.13786;1.13855;1.1339;1.13418;1.13546;1.13724;1.13789;1.13663;1.14125;1.12648;88;54;62;1.13743;1.13707;1.13643;
2015.02.20 19:57:10;EURUSD;1.13936;1.13706;1.13542;1.13302;1.13363;1.13517;1.1372;1.14279;1.12805;59;78;69;1.13734;1.13786;1.13855;1.13384;1.13414;1.13544;1.13724;1.13788;1.13663;1.14125;1.12648;87;53;61;1.13742;1.13707;1.13643;
2015.02.20 19:57:40;EURUSD;1.1395;1.13709;1.13543;1.13303;1.13363;1.13517;1.1372;1.14279;1.12805;60;79;70;1.13734;1.13786;1.13855;1.13386;1.13415;1.13545;1.13724;1.13788;1.13663;1.14125;1.12648;87;53;61;1.13743;1.13707;1.13643;
2015.02.20 19:58:10;EURUSD;1.13935;1.13706;1.13541;1.13302;1.13363;1.13517;1.1372;1.14279;1.12805;59;78;69;1.13734;1.13786;1.13855;1.13383;1.13414;1.13544;1.13723;1.13788;1.13663;1.14125;1.12648;87;53;61;1.13742;1.13707;1.13643;
2015.02.20 19:58:40;EURUSD;1.13976;1.13712;1.13545;1.13304;1.13364;1.13517;1.1372;1.14279;1.12805;61;79;70;1.13734;1.13786;1.13855;1.13389;1.13417;1.13546;1.13724;1.13789;1.13663;1.14125;1.12648;88;54;62;1.13743;1.13707;1.13643;
2015.02.20 19:59:10;EURUSD;1.13904;1.13702;1.13539;1.13301;1.13362;1.13517;1.1372;1.14279;1.12805;58;78;68;1.13734;1.13786;1.13855;1.13379;1.13412;1.13543;1.13723;1.13788;1.13663;1.14125;1.12648;86;53;60;1.13742;1.13707;1.13643;
2015.02.20 19:59:40;EURUSD;1.13892;1.137;1.13538;1.133;1.13362;1.13516;1.1372;1.14279;1.12805;57;78;68;1.13734;1.13786;1.13855;1.13377;1.13411;1.13542;1.13723;1.13788;1.13663;1.14125;1.12648;85;53;60;1.13742;1.13707;1.13642;
2015.02.20 20:00:10;EURUSD;1.13925;1.13754;1.13617;1.13328;1.13368;1.13517;1.13721;1.14246;1.12909;53;71;69;1.13734;1.13788;1.13855;1.13483;1.13435;1.13544;1.1373;1.13786;1.13665;1.14183;1.12586;80;63;61;1.13747;1.1371;1.13639;
2015.02.20 20:00:40;EURUSD;1.14012;1.13767;1.13624;1.13331;1.1337;1.13518;1.13722;1.14263;1.12911;57;72;71;1.13734;1.13788;1.13855;1.13496;1.13442;1.13547;1.13732;1.13787;1.13666;1.14204;1.12589;82;64;63;1.13747;1.1371;1.13639;
2015.02.20 20:01:10;EURUSD;1.14003;1.13766;1.13623;1.13331;1.1337;1.13518;1.13722;1.14269;1.12911;56;72;71;1.13734;1.13788;1.13855;1.13495;1.13441;1.13547;1.13732;1.13787;1.13666;1.14211;1.12589;82;64;63;1.13747;1.1371;1.13639;
2015.02.20 20:01:40;EURUSD;1.14062;1.13774;1.13628;1.13333;1.13371;1.13519;1.13722;1.14278;1.12911;59;72;72;1.13735;1.13788;1.13855;1.13503;1.13445;1.13549;1.13733;1.13787;1.13666;1.14221;1.12589;84;64;64;1.13747;1.1371;1.13639;
2015.02.20 20:02:10;EURUSD;1.14008;1.13766;1.13623;1.13331;1.1337;1.13518;1.13722;1.14278;1.12911;57;72;71;1.13734;1.13788;1.13855;1.13495;1.13441;1.13547;1.13732;1.13787;1.13666;1.14221;1.12589;82;64;63;1.13747;1.1371;1.13639;
2015.02.20 20:02:40;EURUSD;1.1401;1.13766;1.13624;1.13331;1.1337;1.13518;1.13722;1.14278;1.12911;57;72;71;1.13734;1.13788;1.13855;1.13496;1.13441;1.13547;1.13732;1.13787;1.13666;1.14221;1.12589;82;64;63;1.13747;1.1371;1.13639;
2015.02.20 20:03:10;EURUSD;1.1397;1.13761;1.1362;1.1333;1.13369;1.13518;1.13721;1.14278;1.12911;55;72;70;1.13734;1.13788;1.13855;1.1349;1.13438;1.13546;1.13731;1.13786;1.13665;1.14221;1.12589;81;64;62;1.13747;1.1371;1.13639;
2015.02.20 20:03:40;EURUSD;1.14026;1.13769;1.13625;1.13332;1.1337;1.13518;1.13722;1.14278;1.12911;57;72;71;1.13734;1.13788;1.13855;1.13498;1.13443;1.13548;1.13732;1.13787;1.13666;1.14221;1.12589;83;64;63;1.13747;1.1371;1.13639;
2015.02.20 20:04:10;EURUSD;1.14029;1.13769;1.13625;1.13332;1.1337;1.13518;1.13722;1.14278;1.12911;57;72;71;1.13734;1.13788;1.13855;1.13498;1.13443;1.13548;1.13732;1.13787;1.13666;1.14221;1.12589;83;64;63;1.13747;1.1371;1.13639;
2015.02.20 20:04:40;EURUSD;1.1405;1.13772;1.13627;1.13333;1.13371;1.13519;1.13722;1.14278;1.12911;58;72;72;1.13734;1.13788;1.13855;1.13501;1.13444;1.13549;1.13733;1.13787;1.13666;1.14221;1.12589;83;64;64;1.13747;1.1371;1.13639;
2015.02.20 20:05:55;EURUSD;1.14086;1.13777;1.13629;1.13334;1.13372;1.13519;1.13722;1.1428;1.12911;60;73;73;1.13735;1.13788;1.13855;1.13503;1.13445;1.13549;1.13733;1.13787;1.13666;1.14221;1.12589;84;64;64;1.13747;1.1371;1.13639;32
2015.02.20 20:06:25;EURUSD;1.14101;1.13779;1.13631;1.13335;1.13372;1.13519;1.13722;1.14292;1.12911;60;73;73;1.13735;1.13788;1.13855;1.13509;1.13448;1.13551;1.13734;1.13788;1.13666;1.14238;1.12589;85;64;65;1.13748;1.1371;1.13639;59
2015.02.20 20:06:55;EURUSD;1.14132;1.13784;1.13633;1.13336;1.13372;1.13519;1.13722;1.14294;1.12911;62;73;73;1.13735;1.13788;1.13855;1.13513;1.13451;1.13552;1.13734;1.13788;1.13666;1.1424;1.12589;85;64;65;1.13748;1.1371;1.13639;60
2015.02.20 20:07:25;EURUSD;1.14121;1.13782;1.13632;1.13336;1.13372;1.13519;1.13722;1.14294;1.12911;61;73;73;1.13735;1.13788;1.13855;1.13512;1.1345;1.13551;1.13734;1.13788;1.13666;1.1424;1.12589;85;64;65;1.13748;1.1371;1.13639;59
2015.02.20 20:07:55;EURUSD;1.14118;1.13782;1.13632;1.13336;1.13372;1.13519;1.13722;1.14297;1.12911;61;73;73;1.13735;1.13788;1.13855;1.13511;1.1345;1.13551;1.13734;1.13788;1.13666;1.14243;1.12589;85;64;65;1.13748;1.1371;1.13639;59
2015.02.20 20:08:25;EURUSD;1.14103;1.1378;1.13631;1.13335;1.13372;1.13519;1.13722;1.14297;1.12911;60;73;73;1.13735;1.13788;1.13855;1.13509;1.13448;1.13551;1.13734;1.13788;1.13666;1.14243;1.12589;85;64;65;1.13748;1.1371;1.13639;59
2015.02.20 20:08:55;EURUSD;1.14074;1.13776;1.13629;1.13334;1.13371;1.13519;1.13722;1.14297;1.12911;59;73;72;1.13735;1.13788;1.13855;1.13505;1.13446;1.1355;1.13733;1.13787;1.13666;1.14243;1.12589;84;64;64;1.13747;1.1371;1.13639;58
2015.02.20 20:09:25;EURUSD;1.14076;1.13776;1.13629;1.13334;1.13371;1.13519;1.13722;1.14297;1.12911;59;73;72;1.13735;1.13788;1.13855;1.13505;1.13446;1.1355;1.13733;1.13787;1.13666;1.14243;1.12589;84;64;64;1.13747;1.1371;1.13639;58
2015.02.20 20:09:55;EURUSD;1.14103;1.1378;1.13631;1.13335;1.13372;1.13519;1.13722;1.14297;1.12911;61;73;73;1.13735;1.13788;1.13855;1.13509;1.13448;1.13551;1.13734;1.13788;1.13666;1.14243;1.12589;85;64;65;1.13748;1.1371;1.13639;59
2015.02.20 20:10:51;EURUSD;1.14084;1.13777;1.13629;1.13334;1.13371;1.13519;1.13722;1.14297;1.12911;60;73;73;1.13735;1.13788;1.13855;1.13502;1.13445;1.13549;1.13733;1.13787;1.13666;1.14243;1.12589;83;64;64;1.13747;1.1371;1.13639;58
2015.02.20 20:11:21;EURUSD;1.14065;1.13774;1.13628;1.13333;1.13371;1.13519;1.13722;1.14297;1.12911;59;73;72;1.13735;1.13788;1.13855;1.13504;1.13446;1.13549;1.13733;1.13787;1.13666;1.14243;1.12589;84;64;64;1.13747;1.1371;1.13639;58
2015.02.20 20:11:51;EURUSD;1.1404;1.13771;1.13626;1.13333;1.13371;1.13519;1.13722;1.14297;1.12911;58;72;72;1.13734;1.13788;1.13855;1.135;1.13444;1.13548;1.13732;1.13787;1.13666;1.14243;1.12589;83;64;63;1.13747;1.1371;1.13639;58
2015.02.20 20:12:21;EURUSD;1.14049;1.13772;1.13627;1.13333;1.13371;1.13519;1.13722;1.14297;1.12911;58;72;72;1.13734;1.13788;1.13855;1.13501;1.13444;1.13549;1.13733;1.13787;1.13666;1.14243;1.12589;83;64;64;1.13747;1.1371;1.13639;58
2015.02.20 20:12:51;EURUSD;1.14108;1.1378;1.13631;1.13335;1.13372;1.13519;1.13722;1.14297;1.12911;61;73;73;1.13735;1.13788;1.13855;1.1351;1.13449;1.13551;1.13734;1.13788;1.13666;1.14243;1.12589;85;64;65;1.13748;1.1371;1.13639;59
2015.02.20 20:13:21;EURUSD;1.14111;1.13781;1.13631;1.13335;1.13372;1.13519;1.13722;1.14297;1.12911;61;73;73;1.13735;1.13788;1.13855;1.1351;1.13449;1.13551;1.13734;1.13788;1.13666;1.14243;1.12589;85;64;65;1.13748;1.1371;1.13639;59
2015.02.20 20:13:51;EURUSD;1.1412;1.13782;1.13632;1.13336;1.13372;1.13519;1.13722;1.14297;1.12911;61;73;73;1.13735;1.13788;1.13855;1.13512;1.1345;1.13551;1.13734;1.13788;1.13666;1.14243;1.12589;85;64;65;1.13748;1.1371;1.13639;59
2015.02.20 20:14:21;EURUSD;1.14094;1.13778;1.1363;1.13335;1.13372;1.13519;1.13722;1.14297;1.12911;60;73;73;1.13735;1.13788;1.13855;1.13508;1.13448;1.1355;1.13733;1.13788;1.13666;1.14243;1.12589;84;64;64;1.13748;1.1371;1.13639;59
2015.02.20 20:14:51;EURUSD;1.1407;1.13775;1.13628;1.13334;1.13371;1.13519;1.13722;1.14297;1.12911;59;73;72;1.13735;1.13788;1.13855;1.13504;1.13446;1.13549;1.13733;1.13787;1.13666;1.14243;1.12589;84;64;64;1.13747;1.1371;1.13639;58
2015.02.20 20:15:21;EURUSD;1.14031;1.1383;1.13703;1.13365;1.13379;1.1352;1.13723;1.14263;1.13056;65;68;70;1.13735;1.1379;1.13855;1.13499;1.13443;1.13548;1.13732;1.13787;1.13666;1.14243;1.12589;83;64;63;1.13747;1.1371;1.13639;57
2015.02.20 20:15:51;EURUSD;1.14059;1.13834;1.13705;1.13366;1.13379;1.13521;1.13723;1.14263;1.13059;66;68;72;1.13735;1.1379;1.13855;1.13503;1.13445;1.13549;1.13733;1.13787;1.13666;1.14243;1.12589;84;64;64;1.13747;1.1371;1.13639;58
2015.02.20 20:16:21;EURUSD;1.14044;1.13832;1.13704;1.13366;1.13379;1.1352;1.13723;1.14266;1.13059;65;68;71;1.13735;1.1379;1.13855;1.135;1.13444;1.13548;1.13732;1.13787;1.13666;1.14243;1.12589;83;64;63;1.13747;1.1371;1.13639;58
2015.02.20 20:16:51;EURUSD;1.14103;1.13841;1.13709;1.13368;1.1338;1.13521;1.13724;1.14273;1.13059;67;68;73;1.13735;1.1379;1.13855;1.13509;1.13449;1.13551;1.13734;1.13788;1.13666;1.14243;1.12589;85;64;65;1.13748;1.1371;1.13639;59
2015.02.20 20:17:21;EURUSD;1.14129;1.13844;1.13711;1.13369;1.13381;1.13521;1.13724;1.1428;1.13059;69;68;73;1.13735;1.1379;1.13855;1.13513;1.1345;1.13552;1.13734;1.13788;1.13666;1.14243;1.12589;85;64;65;1.13748;1.1371;1.13639;59
2015.02.20 20:17:51;EURUSD;1.14116;1.13843;1.1371;1.13368;1.1338;1.13521;1.13724;1.1428;1.13059;68;68;73;1.13735;1.1379;1.13855;1.13511;1.1345;1.13551;1.13734;1.13788;1.13666;1.14243;1.12589;85;64;65;1.13748;1.1371;1.13639;59
2015.02.20 20:18:21;EURUSD;1.14116;1.13843;1.1371;1.13368;1.1338;1.13521;1.13724;1.1428;1.13059;68;68;73;1.13735;1.1379;1.13855;1.13511;1.1345;1.13551;1.13734;1.13788;1.13666;1.14243;1.12589;85;64;65;1.13748;1.1371;1.13639;59
2015.02.20 20:18:53;EURUSD;1.14213;1.13856;1.13717;1.13372;1.13382;1.13522;1.13724;1.14305;1.13059;72;69;75;1.13736;1.13791;1.13856;1.13512;1.1345;1.13552;1.13734;1.13788;1.13666;1.14243;1.12589;85;64;65;1.13748;1.1371;1.13639;59
2015.02.20 20:19:22;EURUSD;1.14164;1.13849;1.13713;1.1337;1.13381;1.13522;1.13724;1.14305;1.13059;70;69;74;1.13735;1.1379;1.13855;1.13518;1.13453;1.13553;1.13735;1.13788;1.13666;1.14266;1.12589;86;64;66;1.13748;1.1371;1.13639;60
2015.02.20 20:19:52;EURUSD;1.1416;1.13849;1.13713;1.1337;1.13381;1.13522;1.13724;1.14305;1.13059;70;69;74;1.13735;1.1379;1.13855;1.13517;1.13453;1.13553;1.13735;1.13788;1.13666;1.14266;1.12589;86;64;66;1.13748;1.1371;1.13639;60
2015.02.20 20:20:23;EURUSD;1.14163;1.13849;1.13713;1.1337;1.13381;1.13522;1.13724;1.14305;1.13059;70;69;74;1.13735;1.1379;1.13855;1.13517;1.13453;1.13553;1.13735;1.13788;1.13666;1.14266;1.12589;86;64;66;1.13748;1.1371;1.13639;60
2015.02.20 20:20:53;EURUSD;1.14177;1.13851;1.13714;1.13371;1.13382;1.13522;1.13724;1.14305;1.13059;71;69;74;1.13735;1.1379;1.13855;1.1352;1.13454;1.13554;1.13735;1.13788;1.13666;1.14266;1.12589;87;65;66;1.13748;1.1371;1.1364;61
2015.02.20 20:22:28;EURUSD;1.14162;1.13849;1.13713;1.1337;1.13381;1.13522;1.13724;1.14305;1.13059;70;69;74;1.13735;1.1379;1.13855;1.13519;1.13454;1.13554;1.13735;1.13788;1.13666;1.14266;1.12589;86;65;66;1.13748;1.1371;1.1364;60
2015.02.20 20:22:58;EURUSD;1.1416;1.13849;1.13713;1.1337;1.13381;1.13522;1.13724;1.14305;1.13059;70;69;74;1.13735;1.1379;1.13855;1.13517;1.13453;1.13553;1.13735;1.13788;1.13666;1.14266;1.12589;86;64;66;1.13748;1.1371;1.13639;60
2015.02.20 20:23:29;EURUSD;1.14199;1.13854;1.13716;1.13372;1.13382;1.13522;1.13724;1.14305;1.13059;71;69;75;1.13736;1.13791;1.13856;1.13523;1.13456;1.13554;1.13735;1.13789;1.13667;1.14266;1.12589;87;65;66;1.13748;1.1371;1.1364;61
2015.02.20 20:23:58;EURUSD;1.14188;1.13853;1.13715;1.13371;1.13382;1.13522;1.13724;1.14305;1.13059;71;69;75;1.13735;1.1379;1.13856;1.13521;1.13455;1.13554;1.13735;1.13789;1.13667;1.14266;1.12589;87;65;66;1.13748;1.1371;1.1364;61
2015.02.20 20:24:29;EURUSD;1.14209;1.13856;1.13717;1.13372;1.13382;1.13522;1.13724;1.14307;1.13059;72;69;75;1.13736;1.13791;1.13856;1.13524;1.13457;1.13555;1.13736;1.13789;1.13667;1.14268;1.12589;87;65;67;1.13748;1.1371;1.1364;61
